WB_Code,Year,Land_Area_SqKm,Surface_Area_SqKm,Internet_Users_Pct,Healthcare_Spending_Pct_GDP,Healthcare_Spending_Per_Capita_USD,Life_Expectancy_Years,Labor_Force_Total
MRT,2016,1030700.0,1030700.0,19.2328,3.18699503,49.90084076,66.823,947607.0
MRT,2017,1030700.0,1030700.0,21.0172,3.41947556,55.22446442,67.088,965695.0
MRT,2018,1030700.0,1030700.0,22.967,2.88362551,49.68307495,67.419,995824.0
MRT,2019,1030700.0,1030700.0,25.0978,3.09176588,54.63365555,67.64,1027210.0
MRT,2020,1030700.0,1030700.0,27.4262,3.00147843,53.89974594,66.794,1047982.0
MRT,2021,1030700.0,1030700.0,29.9707,3.78022528,73.6309433,66.762,1086687.0
MRT,2022,1030700.0,1030700.0,34.3001,4.66962671,91.54125977,68.281,1130709.0
MRT,2023,1030700.0,1030700.0,37.3809,4.34333467,92.11444092,68.484,1170884.0
MRT,2024,,,,,,,1211128.0
MUS,1960,,,,,,58.4614146341463,
MUS,1961,2030.0,2040.0,,,,59.5666829268293,
MUS,1962,2030.0,2040.0,,,,60.4433902439024,
MUS,1963,2030.0,2040.0,,,,61.128512195122,
MUS,1964,2030.0,2040.0,,,,61.5040487804878,
MUS,1965,2030.0,2040.0,,,,62.074756097561,
MUS,1966,2030.0,2040.0,,,,62.1274878048781,
MUS,1967,2030.0,2040.0,,,,61.7451707317073,
MUS,1968,2030.0,2040.0,,,,62.0993414634146,
MUS,1969,2030.0,2040.0,,,,62.7038780487805,
MUS,1970,2030.0,2040.0,,,,63.7321951219512,
MUS,1971,2030.0,2040.0,,,,63.9004390243903,
MUS,1972,2030.0,2040.0,,,,63.8733902439024,
MUS,1973,2030.0,2040.0,,,,64.2941951219512,
MUS,1974,2030.0,2040.0,,,,64.4107073170732,
MUS,1975,2030.0,2040.0,,,,64.6136829268293,
MUS,1976,2030.0,2040.0,,,,64.3810243902439,
MUS,1977,2030.0,2040.0,,,,65.1307317073171,
MUS,1978,2030.0,2040.0,,,,65.5920731707317,
MUS,1979,2030.0,2040.0,,,,66.3225365853659,
MUS,1980,2030.0,2040.0,,,,66.7709024390244,
MUS,1981,2030.0,2040.0,,,,67.4061463414634,
MUS,1982,2030.0,2040.0,,,,68.0819756097561,
MUS,1983,2030.0,2040.0,,,,68.5459024390244,
MUS,1984,2030.0,2040.0,,,,68.7760243902439,
MUS,1985,2030.0,2040.0,,,,68.855512195122,
MUS,1986,2030.0,2040.0,,,,68.9978048780488,
MUS,1987,2030.0,2040.0,,,,69.2877073170732,
MUS,1988,2030.0,2040.0,,,,69.5606097560976,
MUS,1989,2030.0,2040.0,,,,69.6791219512195,
MUS,1990,2030.0,2040.0,0.0,,,69.4048780487805,447597.0
MUS,1991,2030.0,2040.0,,,,69.9560975609756,454544.0
MUS,1992,2030.0,2040.0,,,,70.0585365853659,462679.0
MUS,1993,2030.0,2040.0,,,,70.1073170731707,470444.0
MUS,1994,2030.0,2040.0,,,,70.1585365853659,479516.0
MUS,1995,2030.0,2040.0,,,,70.3258536585366,486189.0
MUS,1996,2030.0,2040.0,0.184,,,70.3229268292683,493166.0
MUS,1997,2030.0,2040.0,0.476,,,70.4048780487805,501010.0
MUS,1998,2030.0,2040.0,2.57,,,70.6073170731707,507577.0
MUS,1999,2030.0,2040.0,4.65,,,70.9609756097561,514629.0
MUS,2000,2030.0,2040.0,7.28154,2.85734653,115.89820862,71.6634146341463,519717.0
MUS,2001,2030.0,2040.0,8.7809,2.92151856,116.36106873,71.7658536585366,514388.0
MUS,2002,2030.0,2040.0,10.2526,3.18897271,132.38633728,71.9658536585366,526227.0
MUS,2003,2030.0,2040.0,12.1871,3.18201613,157.68417358,72.1170731707317,552982.0
MUS,2004,2030.0,2040.0,13.6891,3.31652546,184.74328613,72.2658536585366,543713.0
MUS,2005,2030.0,2040.0,15.1722,3.51794028,192.13858032,72.4321951219512,553847.0
MUS,2006,2030.0,2040.0,16.7,3.60573649,203.24180603,72.4321951219512,557780.0
MUS,2007,2030.0,2040.0,20.22,3.52321672,229.2313385,72.5707317073171,556648.0
MUS,2008,2030.0,2040.0,21.81,3.93896508,312.88540649,72.5707317073171,563956.0
MUS,2009,2030.0,2040.0,22.51,4.17035627,301.67260742,72.8824390243903,571049.0
MUS,2010,2030.0,2040.0,28.33,4.51898289,357.17382813,72.9673170731707,584117.0
MUS,2011,1997.0,2007.0,34.95,4.25059652,385.76248169,73.2668292682927,581250.0
MUS,2012,1997.0,2007.0,35.42,4.21993399,387.1026001,73.8634146341464,588857.0
MUS,2013,1997.0,2007.0,40.1168,4.620821,440.00280762,74.0170731707317,603297.0
MUS,2014,1997.0,2007.0,44.8033,5.38024664,544.44122314,74.1943902439024,610180.0
MUS,2015,1997.0,2007.0,50.1393,5.55042362,515.72247314,74.3531707317073,618312.0
MUS,2016,1997.0,2007.0,52.1913,5.54289532,540.39239502,74.3948780487805,615224.0
MUS,2017,1997.0,2007.0,55.4032,5.59857273,594.86120605,74.5146341463415,621819.0
MUS,2018,1997.0,2007.0,58.5962,5.60310221,640.62182617,74.4163414634146,619649.0
MUS,2019,1997.0,2007.0,61.73,5.69508171,639.18286133,74.2358536585366,628768.0
MUS,2020,1997.0,2007.0,67.7329,6.09606028,541.95184326,74.1770731707317,589990.0
MUS,2021,1997.0,2007.0,71.6,6.6160841,593.77947998,73.680243902439,560132.0
MUS,2022,1997.0,2010.0,75.5,5.84209728,590.91522217,73.5146341463415,592892.0
MUS,2023,1997.0,2010.0,79.5,5.56544495,616.20739746,73.4121951219512,625239.0
MUS,2024,,,,,,,622583.0
MWI,1960,,,,,,34.986,
MWI,1961,94280.0,118480.0,,,,35.23,
MWI,1962,94280.0,118480.0,,,,35.449,
MWI,1963,94280.0,118480.0,,,,35.643,
MWI,1964,94280.0,118480.0,,,,35.681,
MWI,1965,94280.0,118480.0,,,,35.74,
MWI,1966,94280.0,118480.0,,,,35.831,
MWI,1967,94280.0,118480.0,,,,35.941,
MWI,1968,94280.0,118480.0,,,,36.085,
MWI,1969,94280.0,118480.0,,,,36.301,
MWI,1970,94280.0,118480.0,,,,36.638,
MWI,1971,94280.0,118480.0,,,,37.095,
MWI,1972,94280.0,118480.0,,,,37.608,
MWI,1973,94280.0,118480.0,,,,38.355,
MWI,1974,94280.0,118480.0,,,,39.197,
MWI,1975,94280.0,118480.0,,,,40.079,
MWI,1976,94280.0,118480.0,,,,41.022,
MWI,1977,94280.0,118480.0,,,,41.979,
MWI,1978,94280.0,118480.0,,,,43.002,
MWI,1979,94280.0,118480.0,,,,43.703,
MWI,1980,94280.0,118480.0,,,,44.331,
MWI,1981,94280.0,118480.0,,,,44.72,
MWI,1982,94280.0,118480.0,,,,44.84,
MWI,1983,94280.0,118480.0,,,,44.974,
MWI,1984,94280.0,118480.0,,,,44.807,
MWI,1985,94280.0,118480.0,,,,44.568,
MWI,1986,94280.0,118480.0,,,,44.298,
MWI,1987,94280.0,118480.0,,,,43.902,
MWI,1988,94280.0,118480.0,,,,43.569,
MWI,1989,94280.0,118480.0,,,,43.515,
MWI,1990,94280.0,118480.0,0.0,,,43.575,4202672.0
MWI,1991,94280.0,118480.0,,,,43.54,4320767.0
MWI,1992,94280.0,118480.0,,,,43.636,4435670.0
MWI,1993,94280.0,118480.0,,,,43.648,4489831.0
MWI,1994,94280.0,118480.0,,,,43.8,4429803.0
MWI,1995,94280.0,118480.0,,,,43.804,4418806.0
MWI,1996,94280.0,118480.0,,,,44.005,4505137.0
MWI,1997,94280.0,118480.0,0.00467,,,44.2,4595359.0
MWI,1998,94280.0,118480.0,0.0181,,,44.3,4692630.0
MWI,1999,94280.0,118480.0,0.0873,,,45.06,4803402.0
MWI,2000,94280.0,118480.0,0.126781,2.35247517,8.84964848,46.17,4924494.0
MWI,2001,94280.0,118480.0,0.164021,2.06040049,7.42542601,47.205,5048546.0
MWI,2002,94280.0,118480.0,0.215095,2.69725966,11.17413807,48.176,5175917.0
MWI,2003,94280.0,118480.0,0.278815,3.32019806,12.3155899,49.601,5309996.0
MWI,2004,94280.0,118480.0,0.347505,4.07199907,15.94395351,51.073,5451420.0
MWI,2005,94280.0,118480.0,0.384489,4.30046511,17.24028015,52.469,5599129.0
MWI,2006,94280.0,118480.0,0.425137,4.91223288,20.95070648,53.652,5674340.0
MWI,2007,94280.0,118480.0,0.965865,5.44258356,25.0216465,54.687,5749113.0
MWI,2008,94280.0,118480.0,0.7,6.10668802,32.73482132,55.715,5820422.0
MWI,2009,94280.0,118480.0,1.07,5.87333822,35.56456757,56.714,5889253.0
MWI,2010,94280.0,118480.0,2.26,5.14304781,33.99194336,57.787,5958706.0
MWI,2011,94280.0,118480.0,3.33,5.32226658,39.29234314,58.859,6026641.0
MWI,2012,94280.0,118480.0,4.3506,6.02199793,32.53762817,59.87,6082605.0
MWI,2013,94280.0,118480.0,5.05,8.22379494,39.54008484,60.816,6138043.0
MWI,2014,94280.0,118480.0,5.83,6.89776182,35.33760452,61.651,6192255.0
MWI,2015,94280.0,118480.0,6.0,6.62879086,34.97310638,62.324,6242829.0
MWI,2016,94280.0,118480.0,6.3,7.72703791,34.0307579,63.163,6291731.0
MWI,2017,94280.0,118480.0,7.0,7.58438921,37.60110092,63.914,6338147.0
MWI,2018,94280.0,118480.0,8.79829,6.88249922,36.70302963,64.464,6554638.0
MWI,2019,94280.0,118480.0,11.0586,6.37021732,36.91519165,64.995,6781042.0
MWI,2020,94280.0,118480.0,13.8995,7.03859568,42.37881851,65.216,7584986.0
MWI,2021,94280.0,118480.0,17.4703,7.5164628,46.41017532,64.782,7249519.0
MWI,2022,94280.0,118480.0,17.0457,6.62527609,40.03453827,66.037,7532800.0
MWI,2023,94280.0,118480.0,17.9881,6.53459597,41.26664734,67.353,7802263.0
MWI,2024,,,,,,,8079939.0
MYS,1960,,,,,,57.168,
MYS,1961,328550.0,330800.0,,,,58.015,
MYS,1962,328550.0,330800.0,,,,58.855,
MYS,1963,328550.0,330800.0,,,,59.667,
MYS,1964,328550.0,330800.0,,,,60.448,
MYS,1965,328550.0,330800.0,,,,61.144,
MYS,1966,328550.0,330800.0,,,,61.679,
MYS,1967,328550.0,330800.0,,,,62.044,
MYS,1968,328550.0,330800.0,,,,62.443,
MYS,1969,328550.0,330800.0,,,,62.868,
MYS,1970,328550.0,330800.0,,,,63.298,
MYS,1971,328550.0,330800.0,,,,63.77,
MYS,1972,328550.0,330800.0,,,,64.232,
MYS,1973,328550.0,330800.0,,,,64.725,
MYS,1974,328550.0,330800.0,,,,65.204,
MYS,1975,328550.0,330800.0,,,,65.697,
MYS,1976,328550.0,330800.0,,,,66.233,
MYS,1977,328550.0,330800.0,,,,66.72,
MYS,1978,328550.0,330800.0,,,,67.17,
MYS,1979,328550.0,330800.0,,,,67.607,
MYS,1980,328550.0,330800.0,,,,68.061,
MYS,1981,328550.0,330800.0,,,,68.461,
MYS,1982,328550.0,330800.0,,,,68.876,
MYS,1983,328550.0,330800.0,,,,69.205,
MYS,1984,328550.0,330800.0,,,,69.551,
MYS,1985,328550.0,330800.0,,,,69.863,
MYS,1986,328550.0,330800.0,,,,70.133,
MYS,1987,328550.0,330800.0,,,,70.351,
MYS,1988,328550.0,330800.0,,,,70.551,
MYS,1989,328550.0,330800.0,,,,70.759,
MYS,1990,328550.0,330800.0,0.0,,,70.952,6301032.0
MYS,1991,328550.0,330800.0,,,,71.219,6517412.0
MYS,1992,328550.0,330800.0,0.00105,,,71.483,6771591.0
MYS,1993,328550.0,330800.0,0.0255,,,71.721,7025550.0
MYS,1994,328550.0,330800.0,0.0996,,,71.865,7282444.0
MYS,1995,328550.0,330800.0,0.146,,,71.979,7547014.0
MYS,1996,328550.0,330800.0,0.852,,,72.119,7819897.0
MYS,1997,328550.0,330800.0,2.31,,,72.296,8100507.0
MYS,1998,328550.0,330800.0,6.75,,,72.385,8390877.0
MYS,1999,328550.0,330800.0,12.3,,,72.428,8693122.0
MYS,2000,328550.0,330800.0,21.3847,2.51463366,111.8384552,72.732,9003136.0
MYS,2001,328550.0,330800.0,26.696,2.6753974,114.91710663,73.08,9319049.0
MYS,2002,328550.0,330800.0,32.3382,2.66876554,121.61391449,73.469,9642825.0
MYS,2003,328550.0,330800.0,34.9712,2.92417073,142.21202087,73.727,9976922.0
MYS,2004,328550.0,330800.0,42.2523,2.86016941,153.86297607,74.027,10324666.0
MYS,2005,328550.0,330800.0,48.6292,2.78692698,162.17677307,74.37,10688442.0
MYS,2006,328550.0,330800.0,51.638,3.10897732,200.54800415,74.697,11067941.0
MYS,2007,328550.0,330800.0,55.7,3.07041144,230.5599823,74.961,11462139.0
MYS,2008,328550.0,330800.0,55.8,3.00692558,263.67819214,75.151,11872645.0
MYS,2009,328550.0,330800.0,55.9,3.2610569,245.64353943,75.269,12298453.0
MYS,2010,328550.0,330800.0,56.3,3.16474271,285.64263916,75.376,12720268.0
MYS,2011,328550.0,330800.0,61.0,3.31451917,343.45877075,75.488,13112179.0
MYS,2012,328550.0,330800.0,65.8,3.45786357,371.76046753,75.552,13636640.0
MYS,2013,328550.0,330396.0,57.0575,3.51276922,381.69210815,75.464,14173536.0
MYS,2014,328550.0,330396.0,63.6654,3.71036959,414.4392395,75.345,14721580.0
MYS,2015,328550.0,330345.0,71.0641,3.82201481,368.77331543,75.288,15103051.0
MYS,2016,328550.0,330713.0,78.7883,3.70085335,350.71160889,75.371,15415068.0
MYS,2017,328550.0,330621.0,80.1405,3.71472311,366.36639404,75.542,15779343.0
MYS,2018,328550.0,330524.0,81.201,3.75944281,409.84710693,75.734,16212579.0
MYS,2019,328550.0,330241.0,84.1871,3.83991051,419.32568359,75.9,16636582.0
MYS,2020,328550.0,330241.0,89.555,4.08254337,406.52005005,76.057,16871915.0
MYS,2021,328550.0,330411.0,96.7514,4.37438345,476.94366455,73.917,17233270.0
MYS,2022,328550.0,330411.0,97.3986,3.90037823,458.21963501,75.444,17730042.0
MYS,2023,328550.0,330411.0,97.6927,3.95760036,450.33853149,76.657,18064842.0
MYS,2024,,,98.0206,,,,18384977.0
NAM,1960,,,,,,48.529,
NAM,1961,823290.0,824290.0,,,,49.242,
NAM,1962,823290.0,824290.0,,,,49.972,
NAM,1963,823290.0,824290.0,,,,50.641,
NAM,1964,823290.0,824290.0,,,,51.349,
NAM,1965,823290.0,824290.0,,,,51.997,
NAM,1966,823290.0,824290.0,,,,52.301,
NAM,1967,823290.0,824290.0,,,,52.933,
NAM,1968,823290.0,824290.0,,,,53.553,
NAM,1969,823290.0,824290.0,,,,54.126,
NAM,1970,823290.0,824290.0,,,,54.686,
NAM,1971,823290.0,824290.0,,,,55.289,
NAM,1972,823290.0,824290.0,,,,55.845,
NAM,1973,823290.0,824290.0,,,,56.422,
NAM,1974,823290.0,824290.0,,,,56.943,
NAM,1975,823290.0,824290.0,,,,57.55,
NAM,1976,823290.0,824290.0,,,,58.041,
NAM,1977,823290.0,824290.0,,,,58.586,
NAM,1978,823290.0,824290.0,,,,59.111,
NAM,1979,823290.0,824290.0,,,,59.519,
NAM,1980,823290.0,824290.0,,,,56.572,
NAM,1981,823290.0,824290.0,,,,56.912,
NAM,1982,823290.0,824290.0,,,,57.335,
NAM,1983,823290.0,824290.0,,,,57.637,
NAM,1984,823290.0,824290.0,,,,58.097,
NAM,1985,823290.0,824290.0,,,,58.472,
NAM,1986,823290.0,824290.0,,,,58.725,
NAM,1987,823290.0,824290.0,,,,59.123,
NAM,1988,823290.0,824290.0,,,,59.033,
NAM,1989,823290.0,824290.0,,,,60.773,
NAM,1990,823290.0,824290.0,0.0,,,61.359,435534.0
NAM,1991,823290.0,824290.0,,,,60.833,450691.0
NAM,1992,823290.0,824290.0,,,,60.16,465311.0
NAM,1993,823290.0,824290.0,,,,59.26,480507.0
NAM,1994,823290.0,824290.0,,,,58.441,495826.0
NAM,1995,823290.0,824290.0,0.00617,,,57.518,506113.0
NAM,1996,823290.0,824290.0,0.00903,,,56.639,516044.0
NAM,1997,823290.0,824290.0,0.0588,,,55.844,525413.0
NAM,1998,823290.0,824290.0,0.287,,,54.767,541861.0
NAM,1999,823290.0,824290.0,0.336,,,53.983,558646.0
NAM,2000,823290.0,824290.0,1.64474,10.04545307,217.55029297,52.946,575679.0
NAM,2001,823290.0,824290.0,2.41698,10.46567631,201.46917725,51.98,593289.0
NAM,2002,823290.0,824290.0,2.6337,10.47871208,187.86433411,51.988,610372.0
NAM,2003,823290.0,824290.0,3.35984,10.74474621,278.70162964,51.918,627019.0
NAM,2004,823290.0,824290.0,3.80472,10.88543797,373.46408081,52.175,643871.0
NAM,2005,823290.0,824290.0,4.01005,10.82506466,402.20068359,52.557,662309.0
NAM,2006,823290.0,824290.0,4.39887,11.30290031,437.56240845,53.183,682001.0
NAM,2007,823290.0,824290.0,4.83561,11.41372871,493.60388184,54.026,701719.0
NAM,2008,823290.0,824290.0,5.329,10.67726994,443.17068481,54.74,721316.0
NAM,2009,823290.0,824290.0,6.5,9.90435314,420.74865723,55.347,740620.0
NAM,2010,823290.0,824290.0,11.6,10.62278938,567.35003662,56.093,759361.0
NAM,2011,823290.0,824290.0,12.0,10.86068344,624.59814453,56.647,778067.0
NAM,2012,823290.0,824290.0,12.9414,10.20360184,606.36633301,57.733,800026.0
NAM,2013,823290.0,824290.0,13.9,10.08887577,539.41345215,58.468,881059.0
NAM,2014,823290.0,824290.0,14.84,8.4089098,452.2585144,59.311,892359.0
NAM,2015,823290.0,824290.0,25.6879,9.98106289,476.50784302,60.008,914121.0
NAM,2016,823290.0,824290.0,31.0333,9.32231045,409.78051758,60.81,935710.0
NAM,2017,823290.0,824290.0,36.8374,8.71348476,447.95223999,61.661,947334.0
NAM,2018,823290.0,824290.0,42.8,8.62148285,457.6807251,62.579,958630.0
NAM,2019,823290.0,824290.0,49.8,8.85805798,419.14828491,63.546,984283.0
NAM,2020,823290.0,824290.0,57.8608,9.56060219,370.81643677,64.071,960250.0
NAM,2021,823290.0,824290.0,60.26,10.19644737,449.95172119,60.85,994464.0
NAM,2022,823290.0,824290.0,61.1485,9.6219883,418.53683472,64.19,1064363.0
NAM,2023,823290.0,824290.0,64.4061,9.48251629,397.09063721,67.385,1094377.0
NAM,2024,,,,,,,1124198.0
NER,1960,,,,,,36.193,
NER,1961,1266700.0,1267000.0,,,,36.287,
NER,1962,1266700.0,1267000.0,,,,36.319,
NER,1963,1266700.0,1267000.0,,,,36.437,
NER,1964,1266700.0,1267000.0,,,,36.464,
NER,1965,1266700.0,1267000.0,,,,36.404,
NER,1966,1266700.0,1267000.0,,,,36.331,
NER,1967,1266700.0,1267000.0,,,,36.243,
NER,1968,1266700.0,1267000.0,,,,36.128,
NER,1969,1266700.0,1267000.0,,,,36.003,
NER,1970,1266700.0,1267000.0,,,,35.919,
NER,1971,1266700.0,1267000.0,,,,35.294,
NER,1972,1266700.0,1267000.0,,,,35.813,
NER,1973,1266700.0,1267000.0,,,,35.938,
NER,1974,1266700.0,1267000.0,,,,36.195,
NER,1975,1266700.0,1267000.0,,,,36.568,
NER,1976,1266700.0,1267000.0,,,,37.101,
NER,1977,1266700.0,1267000.0,,,,37.689,
NER,1978,1266700.0,1267000.0,,,,38.267,
NER,1979,1266700.0,1267000.0,,,,38.889,
NER,1980,1266700.0,1267000.0,,,,39.344,
NER,1981,1266700.0,1267000.0,,,,39.637,
NER,1982,1266700.0,1267000.0,,,,39.844,
NER,1983,1266700.0,1267000.0,,,,39.979,
NER,1984,1266700.0,1267000.0,,,,39.989,
NER,1985,1266700.0,1267000.0,,,,40.12,
NER,1986,1266700.0,1267000.0,,,,40.251,
NER,1987,1266700.0,1267000.0,,,,40.468,
NER,1988,1266700.0,1267000.0,,,,40.791,
NER,1989,1266700.0,1267000.0,,,,41.188,
NER,1990,1266700.0,1267000.0,0.0,,,41.732,3476201.0
NER,1991,1266700.0,1267000.0,,,,42.289,3588541.0
NER,1992,1266700.0,1267000.0,,,,43.064,3704543.0
NER,1993,1266700.0,1267000.0,,,,43.838,3825494.0
NER,1994,1266700.0,1267000.0,,,,44.586,3952096.0
NER,1995,1266700.0,1267000.0,,,,45.504,4085923.0
NER,1996,1266700.0,1267000.0,0.00104,,,46.313,4222430.0
NER,1997,1266700.0,1267000.0,0.00201,,,47.097,4357660.0
NER,1998,1266700.0,1267000.0,0.00291,,,47.807,4497472.0
NER,1999,1266700.0,1267000.0,0.0281,,,48.48,4642142.0
NER,2000,1266700.0,1267000.0,0.0362613,4.65891504,9.04467964,49.172,4790760.0
NER,2001,1266700.0,1267000.0,0.105185,4.72659349,9.68088055,49.872,4945031.0
NER,2002,1266700.0,1267000.0,0.127152,4.82717037,10.84433079,50.645,5104114.0
NER,2003,1266700.0,1267000.0,0.155699,4.74740648,12.55038452,51.545,5268874.0
NER,2004,1266700.0,1267000.0,0.189934,4.97818327,14.06374931,52.402,5440213.0
NER,2005,1266700.0,1267000.0,0.221341,5.87749624,18.67140198,53.32,5619156.0
NER,2006,1266700.0,1267000.0,0.294034,5.99335575,19.9213028,54.223,5806768.0
NER,2007,1266700.0,1267000.0,0.390391,5.43105888,20.96952438,55.063,6003496.0
NER,2008,1266700.0,1267000.0,0.7,5.24640608,24.86141586,55.852,6210570.0
NER,2009,1266700.0,1267000.0,0.76,5.33850145,24.54927635,56.487,6428845.0
NER,2010,1266700.0,1267000.0,0.83,4.96100473,23.47736168,57.08,6659483.0
NER,2011,1266700.0,1267000.0,0.9,4.87323856,24.84123039,57.6,6903571.0
NER,2012,1266700.0,1267000.0,1.05,4.30732679,22.71487427,57.987,7001266.0
NER,2013,1266700.0,1267000.0,1.15,4.46636009,24.61338997,58.364,7090684.0
NER,2014,1266700.0,1267000.0,1.24868,4.45377159,25.09494019,58.693,7163554.0
NER,2015,1266700.0,1267000.0,2.47622,5.34745932,25.96905327,58.85,7430131.0
NER,2016,1266700.0,1267000.0,4.32276,4.53239059,22.68474007,59.228,7711696.0
NER,2017,1266700.0,1267000.0,10.2243,5.57609606,29.09627533,59.524,7997473.0
NER,2018,1266700.0,1267000.0,,5.30310822,30.61364555,59.765,8289312.0
NER,2019,1266700.0,1267000.0,16.6119,5.66642094,31.89424324,60.031,8590335.0
NER,2020,1266700.0,1267000.0,17.0375,6.17012262,35.75537109,59.89,9140912.0
NER,2021,1266700.0,1267000.0,17.474,5.81452751,35.39406204,59.542,9808662.0
NER,2022,1266700.0,1267000.0,23.2982,4.34980488,26.50681686,60.398,10614399.0
NER,2023,1266700.0,1267000.0,23.1879,4.04895782,26.01301575,61.183,11037913.0
NER,2024,,,,,,,11484657.0
NGA,1960,,,,,,37.207,
NGA,1961,910770.0,923770.0,,,,37.427,
NGA,1962,910770.0,923770.0,,,,37.606,
NGA,1963,910770.0,923770.0,,,,37.806,
NGA,1964,910770.0,923770.0,,,,37.98,
NGA,1965,910770.0,923770.0,,,,38.221,
NGA,1966,910770.0,923770.0,,,,38.355,
NGA,1967,910770.0,923770.0,,,,37.497,
NGA,1968,910770.0,923770.0,,,,38.642,
NGA,1969,910770.0,923770.0,,,,38.946,
NGA,1970,910770.0,923770.0,,,,40.008,
NGA,1971,910770.0,923770.0,,,,40.606,
NGA,1972,910770.0,923770.0,,,,41.273,
NGA,1973,910770.0,923770.0,,,,41.831,
NGA,1974,910770.0,923770.0,,,,42.489,
NGA,1975,910770.0,923770.0,,,,43.054,
NGA,1976,910770.0,923770.0,,,,44.186,
NGA,1977,910770.0,923770.0,,,,44.847,
NGA,1978,910770.0,923770.0,,,,45.348,
NGA,1979,910770.0,923770.0,,,,45.738,
NGA,1980,910770.0,923770.0,,,,45.959,
NGA,1981,910770.0,923770.0,,,,46.309,
NGA,1982,910770.0,923770.0,,,,46.437,
NGA,1983,910770.0,923770.0,,,,46.442,
NGA,1984,910770.0,923770.0,,,,46.339,
NGA,1985,910770.0,923770.0,,,,46.193,
NGA,1986,910770.0,923770.0,,,,45.953,
NGA,1987,910770.0,923770.0,,,,45.89,
NGA,1988,910770.0,923770.0,,,,45.834,
NGA,1989,910770.0,923770.0,,,,45.83,
NGA,1990,910770.0,923770.0,0.0,,,45.733,43425556.0
NGA,1991,910770.0,923770.0,,,,45.483,45040095.0
NGA,1992,910770.0,923770.0,,,,45.587,46738488.0
NGA,1993,910770.0,923770.0,,,,45.783,48405331.0
NGA,1994,910770.0,923770.0,,,,45.748,50215133.0
NGA,1995,910770.0,923770.0,,,,45.87,51813787.0
NGA,1996,910770.0,923770.0,0.00883,,,45.833,53211071.0
NGA,1997,910770.0,923770.0,0.0172,,,45.96,54708361.0
NGA,1998,910770.0,923770.0,0.0252,,,46.148,56231989.0
NGA,1999,910770.0,923770.0,0.041,,,46.609,57821632.0
NGA,2000,910770.0,923770.0,0.0640808,3.1973834,17.15887642,47.143,59281872.0
NGA,2001,910770.0,923770.0,0.0899014,3.18946862,17.96053314,47.549,60772025.0
NGA,2002,910770.0,923770.0,0.320462,2.49063969,17.53752899,48.02,62235800.0
NGA,2003,910770.0,923770.0,0.558576,5.05360985,37.91439438,48.618,63693782.0
NGA,2004,910770.0,923770.0,1.28614,4.63368416,42.81798172,49.148,65217367.0
NGA,2005,910770.0,923770.0,3.54916,4.46591949,52.24337006,49.538,66741004.0
NGA,2006,910770.0,923770.0,5.54504,4.25775146,63.63072205,49.876,68316893.0
NGA,2007,910770.0,923770.0,6.77,3.90997243,66.90659332,50.381,69975807.0
NGA,2008,910770.0,923770.0,8.0,3.69581532,77.45053101,50.748,71669029.0
NGA,2009,910770.0,923770.0,9.3,3.5801971,65.71811676,51.08,73499013.0
NGA,2010,910770.0,923770.0,11.5,3.29653287,73.008255,51.315,75284751.0
NGA,2011,910770.0,923770.0,13.8,3.32077932,80.2377243,51.49,77225150.0
NGA,2012,910770.0,923770.0,16.1,3.35984254,87.89523315,51.688,79317244.0
NGA,2013,910770.0,923770.0,19.1,3.4206934,97.29588318,51.827,81303065.0
NGA,2014,910770.0,923770.0,21.0,3.34840417,102.39888763,51.94,83458627.0
NGA,2015,910770.0,923770.0,22.5,3.58194995,92.91207123,51.939,85773802.0
NGA,2016,910770.0,923770.0,24.1,3.64773679,75.52328491,52.189,88256929.0
NGA,2017,910770.0,923770.0,25.9,3.74762511,70.31814575,52.397,90905566.0
NGA,2018,910770.0,923770.0,27.7,3.09069347,63.60244751,52.669,93615892.0
NGA,2019,910770.0,923770.0,29.7,2.98547053,67.6254425,53.009,96335866.0
NGA,2020,910770.0,923770.0,31.8888,3.38063431,67.91384888,53.072,97041268.0
NGA,2021,910770.0,923770.0,35.5098,4.07625723,81.87322235,53.455,100887576.0
NGA,2022,910770.0,923770.0,37.6975,4.21020174,89.62958527,54.079,105269418.0
NGA,2023,910770.0,923770.0,39.2136,4.19086456,66.82009125,54.462,110075281.0
NGA,2024,,,,,,,113320742.0
NIC,1960,,,,,,46.399,
NIC,1961,120340.0,130370.0,,,,47.289,
NIC,1962,120340.0,130370.0,,,,47.981,
NIC,1963,120340.0,130370.0,,,,48.752,
NIC,1964,120340.0,130370.0,,,,49.586,
NIC,1965,120340.0,130370.0,,,,50.647,
NIC,1966,120340.0,130370.0,,,,51.579,
NIC,1967,120340.0,130370.0,,,,52.348,
NIC,1968,120340.0,130370.0,,,,52.865,
NIC,1969,120340.0,130370.0,,,,53.35,
NIC,1970,120340.0,130370.0,,,,53.815,
NIC,1971,120340.0,130370.0,,,,54.219,
NIC,1972,120340.0,130370.0,,,,47.957,
NIC,1973,120340.0,130370.0,,,,55.023,
NIC,1974,120340.0,130370.0,,,,55.401,
NIC,1975,120340.0,130370.0,,,,55.774,
NIC,1976,120340.0,130370.0,,,,56.118,
NIC,1977,120340.0,130370.0,,,,56.126,
NIC,1978,120340.0,130370.0,,,,53.533,
NIC,1979,120340.0,130370.0,,,,50.828,
